AffyID	Symbol	C_0	C_0.5	C_2	C_4
209339_at	SIAH2	81.03	60.1	89.67	79.5
219547_at	COX15	125.8	114.17	116.5	117.8
218350_s_at	GMNN	960.27	962.93	766.23	1193.13
203423_at	RBP1	70.77	78.53	97.6	76.37
203577_at	GTF2H4	73.9	73.13	88.43	66.43
202722_s_at	GFPT1	104.23	117.27	119.53	111
203429_s_at	C1orf9	82.63	81.43	67.07	92.7
203335_at	PHYH	156.23	184.8	123.97	196.83
218488_at	EIF2B3	267.37	270.17	284.3	296.4
218481_at	RRP46	191.63	165.07	150.5	111.77
204783_at	MLF1	92.6	88.43	65.77	95.03
213253_at	SMC2L1	123.33	100.47	79.2	109.3
203713_s_at	LLGL2	59.47	54.67	54.17	43.93
209635_at	AP1S1	102.5	112.87	106.3	74.23
203155_at	SETDB1	169.57	136.53	163.27	118.9
204731_at	TGFBR3	44.9	43.57	42.57	40
218220_at	C12orf10	238.43	209.23	202.63	188.2
208361_s_at	BN51T	43.73	44.3	44.67	46.17
209358_at	TAF11	159.27	165.2	133.17	183.87
209651_at	TGFB1I1	125.7	91.8	105.1	81.77
221675_s_at	CHPT1	285.8	257.13	253.07	310.47
212909_at	MGC29643	240.27	223.87	235.13	131.9
209380_s_at	ABCC5	147.4	166.57	159.17	156.3
218374_s_at	C12orf4	111.13	121.07	108.2	117.87
202890_at	MAP7	103.23	113.3	77.07	81.8
208369_s_at	GCDH	52.3	57.23	56.07	48.5
205548_s_at	BTG3	348.67	333.73	395.43	569
203013_at	HSGT1	128.9	122.93	143.27	154.93
203350_at	AP1G1	92.33	108.6	84.93	103.1
203003_at	MEF2D	40	40	40	40
202642_s_at	TRRAP	249.13	251.8	287.03	259.1
203975_s_at	CHAF1A	182.1	155.3	177.07	158.93
202818_s_at	TCEB3	131.87	124.5	131.9	115.5
209412_at	TMEM1	42.13	46.8	43.6	45.2
202829_s_at	SYBL1	379.4	386.1	390.87	466
40420_at	STK10	71.93	75.1	67.1	62.97
209605_at	TST	219.2	214.3	248.03	212.93
202854_at	HPRT1	936.1	929.4	804.77	1172.2
203320_at	LNK	58.17	50.4	59.63	51.7
203080_s_at	BAZ2B	77.03	97.7	71	108.23
203138_at	HAT1	442.83	440.3	360.27	516.47
210162_s_at	NFATC1	114.97	130.63	158.97	150.93
209710_at	MGC2306	98.8	100.07	105.93	125.83
218346_s_at	PA26	352.43	309.23	263.57	298.97
221190_s_at	MIC1	128.63	157.03	133.87	174.1
203616_at	POLB	241.4	248.3	225.73	234.37
209505_at	NR2F1	125.5	133.97	79.73	86.47
203530_s_at	STX4A	125.87	155.43	117.47	100.33
207396_s_at	NOT56L	229.3	199.3	211.9	172.83
207630_s_at	CREM	88.4	98.93	90.97	109.33
39248_at	AQP3	40	43.8	40	40
203307_at	GNL1	132.57	133.2	157.1	131.77
209382_at	RPC62	99.53	136.87	96.57	121.77
203830_at	NJMU-R1	50.5	40	40	45.87
218634_at	PHLDA3	125.9	106.5	115.13	73.43
218391_at	EAP30	701.23	729.23	767.63	671.97
36829_at	PER1	133.33	107.63	126.33	108.6
218184_at	TUSP	174.67	169.83	161.4	186.07
209362_at	SURB7	155.33	183.23	135.3	217.37
218276_s_at	SAV1	122.97	100.47	101.57	107.4
218360_at	RAB22A	128.77	139.17	142.77	200.3
204112_s_at	HNMT	48.47	43.7	40	42.97
218192_at	IHPK2	122.13	194.83	206.5	159.33
204023_at	RFC4	546.17	625.67	593.87	542.17
212625_at	STX10	148.27	149.87	175.27	100
32259_at	EZH1	121.2	116.93	95.57	100.67
205483_s_at	G1P2	71.8	70.57	61.57	67.57
219098_at	MYBBP1A	167.5	138.47	165.47	124.8
218803_at	CHFR	164.13	169.67	178.13	183.33
203045_at	NINJ1	137.57	135.13	145.13	168.8
210372_s_at	TPD52L1	77.5	62.2	67.9	58.07
218368_s_at	TNFRSF12A	108.1	92	146.1	182.97
209463_s_at	TAF12	62	52.5	40.9	42.07
49679_s_at	MMP24	146.53	139.43	133.27	116.63
78047_s_at	MMP24	263.97	212.23	274.97	206.73
218319_at	PELI1	96.8	83.6	82.87	134.33
203266_s_at	MAP2K4	214.8	217.07	218.97	247.27
203981_s_at	ABCD4	75.43	62.4	74.17	54.93
203139_at	DAPK1	305.93	315.77	284.73	253.23
203329_at	PTPRM	126.7	113.93	122.67	131.8
49485_at	PRDM4	66.93	86.6	82.87	91.93
202894_at	EPHB4	152.73	176.73	199.57	147.5
202690_s_at	SNRPD1	541.43	493	438.17	500.73
218217_at	RISC	91.03	102.5	101.8	116.87
218241_at	GOLGA5	143.7	151.87	146.3	173.6
203880_at	COX17	292.43	295.13	267.23	249.23
203396_at	PSMA4	945.5	998.1	902.5	980.53
209468_at	LRP5	52.4	56.83	52.8	50.6
203282_at	GBE1	192.07	145.93	141.27	220
203564_at	FANCG	174.97	171.63	179.57	156
204276_at	TK2	40	47.77	40.27	40
203820_s_at	KOC1	159.97	147.87	110.43	122.57
220171_x_at	LSR7	40	40	40	40
209432_s_at	CREB3	199.2	212.57	229.87	173.93
203447_at	PSMD5	93.8	102.67	81.07	81.13
203536_s_at	CIAO1	111.3	109.83	130.13	95.87
218327_s_at	SNAP29	176.97	173.07	189.73	169.07
204618_s_at	GABPB1	146.87	157.87	165.07	289.97
210410_s_at	MSH5	60.27	61.87	86.7	67.47
203098_at	CDYL	212.33	212.67	205.07	254.9
204197_s_at	RUNX3	68.3	71.7	72.8	56.87
203685_at	BCL2	44.27	40	41.37	41.53
203333_at	KIFAP3	213.93	247.17	193.97	213.23
213385_at	CHN2	65.97	67.2	54.7	45.13
218405_at	ABT1	189.63	190.87	209.43	173.9
218367_x_at	USP21	204.63	184.2	178.6	135
214047_s_at	MBD4	96.5	97.33	72.8	127.2
202816_s_at	SS18	92.03	69.77	71.77	85.63
212819_at	ASB1	40	40	40	40
203544_s_at	STAM	132.67	158.77	126.67	165.93
203729_at	EMP3	181.9	178.73	197.13	190.2
218518_at	C5orf5	220.53	216.7	197.17	229.63
203217_s_at	SIAT9	87.23	96.37	92.07	58.77
206949_s_at	RUSC1	374.83	386.17	420.13	354.6
203890_s_at	DAPK3	107.6	84.43	125.07	91.7
212681_at	EPB41L3	110.37	99.8	74.13	118.43
221898_at	T1A-2	110.47	116.87	97.93	121.7
202776_at	HSU15552	325.23	351.33	313.9	500.03
204020_at	PURA	385.87	411.6	332.97	553.87
213568_at	GOLPH4	42.3	40	40	40
209492_x_at	ATP5I	455.87	520.93	443.47	449.63
203781_at	MRPL33	439.77	416.03	351.6	397.77
203581_at	RAB4A	151.13	155.67	98.57	166.97
218315_s_at	CDK5RAP1	153.07	201.07	195.07	187
203135_at	TBP	204.23	203.67	198.8	229.77
203753_at	TCF4	88.77	107.27	80.8	77.57
203314_at	PGPL	145.63	127.9	172.73	138.5
209482_at	RPP20	317.4	366.9	324.73	304.1
221540_x_at	GTF2H2	126.17	110.1	99.9	148.43
204252_at	CDK2	315.1	229.87	228.7	245.23
209522_s_at	CRAT	83.57	80.77	88.23	82.7
203327_at	IDE	254.87	268.63	240.9	297.23
203476_at	TPBG	510.33	544.17	589.37	576.23
203664_s_at	POLR2D	187.53	195.97	212.93	208.1
207515_s_at	RPA40	158.47	141.03	170.5	179.77
202984_s_at	BAG5	40	40	40	40
207805_s_at	PSMD9	363.7	369.8	355.8	349.53
207627_s_at	TFCP2	72.33	65.03	76.87	53.53
218404_at	SNX10	73.6	76.03	65.63	66.67
212817_at	DNAJB5	50.2	55.2	50.1	46.2
218204_s_at	FYCO1	51.4	51.77	50.3	56.13
207839_s_at	LOC51754	109.47	105.7	112.33	85.77
203385_at	DGKA	86.13	102.97	118.9	88.97
218355_at	KIF4A	316.6	353.4	332.47	250.6
203572_s_at	TAF6	249.03	205.4	238.2	205.13
203992_s_at	UTX	268.2	247.77	272.6	257.43
209662_at	CETN3	182	161.37	77.73	137.73
210910_s_at	ZP3	108.03	125.97	129.67	116.5
214552_s_at	RAB5EP	67.67	64.4	83.33	71.87
221978_at	HLA-F	43.57	47.03	46.93	43.8
49327_at	SIRT3	198.37	180.03	205.47	158.7
209399_at	HLCS	73.3	77.17	77.37	62.3
221216_s_at	SCMH1	161.4	145.17	171.03	123.33
218258_at	RPAC2	458.2	505.03	480.47	605.33
203499_at	EPHA2	93.13	98.6	141.53	113.6
221904_at	MGC21688	135.23	131.97	138.03	121.57
202990_at	PYGL	131.37	134.83	146.17	119.27
218287_s_at	EIF2C1	177.93	183	187.83	169.97
203775_at	SLC25A13	100.97	88.77	72.83	78.9
204321_at	NEO1	289.6	256.53	268.4	245.03
210028_s_at	ORC3L	252.87	321.73	232.87	314
203152_at	MRPL40	487.27	502.33	457.13	472.73
203226_s_at	SAS	209.03	225.63	246.53	177.03
203142_s_at	AP3B1	286.03	268.77	300.2	272.7
218171_at	VPS4B	245.27	258.47	191.43	257.4
203133_at	SEC61B	709	560.53	494.5	514.07
204034_at	YF13H12	74.17	59.47	83.17	62.83
203078_at	CUL2	40	40	40	40
203852_s_at	SMN1	95.73	95.97	76.8	99.1
210943_s_at	CHS1	107.5	116.2	119.4	127.67
218386_x_at	USP16	302.47	316.23	290.83	386.07
203261_at	DCTN6	220.6	208.2	207.97	241.53
214431_at	GMPS	307.2	328.37	343.67	467.3
212694_s_at	PCCB	187.23	192.97	170.77	147.17
33760_at	PEX14	68.8	64.8	67	68.37
218486_at	---	73.57	90.77	99.23	98.4
203654_s_at	COIL	182.87	256.83	210.47	276.5
203375_s_at	TPP2	157.8	162.4	167.33	168.33
209316_s_at	HBS1L	439.8	486.3	447.53	505.77
221543_s_at	C8orf2	121.6	119.7	105.2	116.7
203395_s_at	HES1	232.47	215.07	244.8	218.23
203406_at	MFAP1	331.73	311.57	283.43	386.43
203043_at	ALTE	294.23	309.63	331.77	288.47
221649_s_at	PPAN	75.07	76	70.1	83.83
203529_at	PPP6C	473.93	586.63	539.5	706.93
203457_at	STX7	40	49.13	47.73	47.77
219322_s_at	WDR8	114.93	88	85.53	108.8
203379_at	RPS6KA1	89.4	88.43	94.27	94.63
203659_s_at	RFP2	146.33	167.83	175.2	179.57
203409_at	DDB2	581.03	650.7	751.77	602.53
203550_s_at	C1orf2	315.7	322.4	369.53	268.3
203725_at	GADD45A	291.03	237.97	343.17	630.47
202839_s_at	NDUFB7	165.3	182.53	216.47	149.1
220746_s_at	RAP80	173.03	172.33	173.53	179.53
218343_s_at	GTF3C3	170.9	173.53	167.47	174.03
218555_at	ANAPC2	183.43	157.33	180.07	165.1
203920_at	NR1H3	46.87	49.5	49.1	42.4
218952_at	PCSK1N	398.6	325.67	386.8	278.07
205423_at	AP1B1	180.07	139.1	185.97	151.07
218502_s_at	TRPS1	61.33	66.1	48.4	55.3
203367_at	DUSP14	250.9	257.47	265.8	314.43
218676_s_at	PCTP	128.2	135.97	122.1	127.27
214483_s_at	HSU52521	46.1	44.93	46.5	44.33
36553_at	CRIP2	84.13	89.93	100.87	104.17
36554_at	CRIP2	106.17	84.73	105.53	98.37
212871_at	MAPKAPK5	116.43	120.07	138.73	144.47
203317_at	TIC	40	40	40	40
203190_at	NDUFS8	471.97	469.07	435.07	400.87
203521_s_at	ZFP318	242.1	226.7	224.63	254.33
218649_x_at	SDCCAG1	103.83	117.7	64.43	87.77
209574_s_at	C18orf1	59.8	54.73	59.63	52.63
216203_at	SPTLC2	40	40	40	40
202962_at	KIF13B	112	90.97	113.67	79.4
203974_at	FAM16AX	345.83	360.83	327.9	336
209336_at	PWP2H	84.47	84.33	100.93	82.03
40562_at	GNA11	178.63	187.63	203.07	187.83
564_at	GNA11	220.37	217.6	266.83	223.67
203595_s_at	RI58	64.67	84.8	58.03	86.37
218356_at	FTSJ2	206.13	208.77	193.67	284.87
203091_at	FUBP1	154.47	156.1	158.27	164.5
204214_s_at	RAB32	269.97	274.37	285.9	313.87
218316_at	TIMM9	182.03	178.67	151.07	169.07
203303_at	TCTE1L	466.73	495.3	426.73	570.23
204093_at	CCNH	345.67	403.9	339.8	384.17
209774_x_at	CXCL2	40	40	80.87	81.2
218364_at	LRRFIP2	67.53	70.07	67.2	64.47
203610_s_at	TRIM38	52.03	47.77	57.5	61.97
218401_s_at	ZNF281	94.23	90.83	87.67	111.4
214507_s_at	RRP4	192.3	171.57	204.5	184.2
218520_at	TBK1	180.13	143.3	155.6	197.07
202658_at	PEX11B	143.77	132.6	146.07	187.13
203156_at	AKAP11	197.5	198.67	183.17	212.67
212688_at	PIK3CB	65.37	70.47	47.1	62.9
203635_at	DSCR3	53.1	54.4	58.37	52.03
205079_s_at	MPDZ	113.27	91.67	109.83	81.87
203537_at	PRPSAP2	228.33	237.73	223.9	251.3
209630_s_at	---	225.33	197.43	169.33	196.77
209444_at	RAP1GDS1	113.07	104.83	103.43	97.83
212642_s_at	HIVEP2	102.2	113.1	102.87	176.33
203401_at	PRPS2	309.13	344.8	291.83	370.43
203179_at	GALT	113.4	87.33	102.87	93.67
203714_s_at	TBCE	202.1	231.6	167.13	239.9
218455_at	NFS1	100.57	82.67	94.47	74.1
207621_s_at	PEMT	169.03	134.7	146	125.4
203606_at	NDUFS6	705.23	804.97	754.47	730.57
203919_at	TCEA2	106.27	112.43	101.97	109.2
209467_s_at	MKNK1	200.9	174.43	207.03	149.9
203422_at	POLD1	294.2	244.33	260.33	149.57
209577_at	PCYT2	112.1	82.27	90.5	66.37
218256_s_at	NUP54	161.67	201.8	125.43	242.2
203244_at	PXR1	168.43	192.9	190	157.43
218626_at	EIF4ENIF1	225.83	251	224.4	285.47
208436_s_at	IRF7	119.8	109.7	92.73	97.2
35179_at	B3GAT3	66.8	55.9	68	54.5
204516_at	SCA7	48.8	45.67	53.57	41.27
205315_s_at	SNTB2	165.23	172.83	174.53	192.6
203515_s_at	PMVK	155.47	147.83	160.43	129.37
203414_at	MMD	384.87	377.97	363.77	509.07
203522_at	CCS	82.67	84.63	81.93	74.3
203109_at	UBE2M	806.6	786.33	973.7	669
215093_at	H105E3	62.2	73.3	76.6	63.23
203796_s_at	BCL7A	119.13	111.47	127.07	110.4
203999_at	SYT1	41.97	51.57	49.63	43.23
203506_s_at	TNRC11	147.17	138.93	176.23	134
203560_at	GGH	330.4	338.37	280.03	429.6
221689_s_at	DSCR5	506.33	480.8	390.27	474.23
204657_s_at	SHB	69.6	76.6	83.87	76.13
218313_s_at	GALNT7	148.17	160.7	114.17	159.33
218967_s_at	PTER	53.17	58	61.77	59.27
204540_at	EEF1A2	422.87	394.17	463.97	365.73
203057_s_at	PRDM2	148.33	136.97	183.7	215.53
213136_at	PTPN2	172.6	156.07	128.23	198.87
206179_s_at	p25	41.9	40	45.07	40
203557_s_at	PCBD	191.13	146.9	175.7	151.4
209921_at	SLC7A11	61.03	67.6	61.23	71.2
203857_s_at	PDIR	145.3	138.1	134.9	120.73
203150_at	RAB9P40	132.9	185.73	189	127.53
203342_at	TIMM17B	433.73	372.9	462	296.57
203120_at	TP53BP2	256.07	284.7	296	279.4
209367_at	STXBP2	88.83	92.93	94.97	70.27
204881_s_at	UGCG	189.93	202.2	233.67	208.5
218976_at	JDP1	120.97	116.63	104.57	104.17
209452_s_at	VTI1B	375.23	375.67	367.93	342.3
203376_at	PRP17	220.37	210.37	209.47	212.67
203383_s_at	GOLGA1	125.03	96.93	126.93	96.87
203343_at	UGDH	83.07	88.13	57.27	93.77
204441_s_at	POLA2	189.73	184.2	226.8	159.43
214430_at	GLA	341.27	370.57	353.83	428.57
204084_s_at	CLN5	97.43	93.67	120.67	108.2
218437_s_at	LZTFL1	125.57	139.17	119.07	164.83
34408_at	RTN2	138.63	125.3	119.17	85.1
209761_s_at	SP110	88.83	66	84.53	62.83
221539_at	EIF4EBP1	179.4	176.63	159	155.37
212881_at	PIASY	87.07	69.7	64	65.13
203611_at	TERF2	247.97	246.33	225.33	263.67
213263_s_at	MAP3K12	81.13	74.2	91.17	72.63
209457_at	DUSP5	45.83	62.1	74.73	61.57
203093_s_at	TIMM44	151.93	124.23	157.73	136.63
203777_s_at	RPS6KB2	68.4	83.57	115.3	66.67
204537_s_at	GABRE	130	109.33	115.67	113.67
207405_s_at	RAD17	90.97	91.6	67.73	87.73
215116_s_at	DNM1	180.73	173.3	190.8	162.23
44111_at	VPS33B	110.97	103.7	90.13	112.8
211576_s_at	SLC19A1	152.4	148.33	149.73	139.9
205055_at	ITGAE	881.07	831	952.97	1047.93
204033_at	TRIP13	460.73	489.93	442.6	543.67
210260_s_at	GG2-1	67.8	59.03	54.67	50.83
213897_s_at	MRPL23	615.77	558.87	649.9	480.6
216860_s_at	GDF11	86.57	51.53	63.87	50.27
220419_s_at	USP25	126.03	116.73	106.6	130.9
204257_at	FADS3	67.43	58.7	64.3	60.9
203302_at	DCK	76.37	68.63	61.8	93.97
203474_at	IQGAP2	65	67.23	58.4	62.57
210882_s_at	TRO	80.1	69.13	82.07	58.47
203668_at	MAN2C1	117.53	84.97	109.23	93.77
221617_at	TAF9L	41.37	41.5	40	40
219155_at	RDGBB	81.3	102.97	86	89.07
204319_s_at	RGS10	196.47	167.67	126.03	164.27
204105_s_at	NRCAM	120.57	121.2	127.1	136.17
203175_at	ARHG	302.93	262.7	299.77	292.53
219161_s_at	CKLF	130.8	124.63	104.6	94.63
203405_at	DSCR2	314.73	318.6	232.47	316.07
203963_at	CA12	44.57	48.17	51.4	45.5
204168_at	MGST2	119.43	110.23	97.43	83.8
218625_at	NRN1	276.13	290.6	310.23	242.53
203859_s_at	PALM	150.07	159.83	193.17	119.5
203680_at	PRKAR2B	105.73	123.7	99.8	117.53
203599_s_at	WBP4	78.33	62.23	61.9	87.93
209863_s_at	TP73L	41.83	40	40	40
221069_s_at	LOC51204	173.43	219.17	216.23	185.93
218461_at	LOC51184	154.07	159.17	131.33	190.63
203871_at	SENP3	281.97	271.37	329.8	297.13
204613_at	PLCG2	49.7	42.47	42.5	52.17
203403_s_at	RNF6	148.27	160.47	135.9	217.23
209511_at	POLR2F	470.13	387.03	365.57	310.53
203856_at	VRK1	136.67	172.23	115.97	191.5
218685_s_at	SMUG1	62.2	59.77	58	57.77
218257_s_at	UGCGL1	46	45	46.03	47.83
203934_at	KDR	40	40	42.77	40
203627_at	IGF1R	209.6	160.4	182.8	145.6
204341_at	TRIM16	125.47	132.07	117.77	118.03
203667_at	TBCA	1113.57	1105.93	910.37	1282.77
221654_s_at	USP3	99.57	112.03	95.17	106.17
37278_at	TAZ	83.23	88.67	102.97	70.13
218699_at	RAB7L1	86.83	77.93	74.93	74.7
218306_s_at	HERC1	63.73	48.27	63.73	48.1
218275_at	SLC25A10	143.2	116.83	145.73	84.13
203615_x_at	SULT1A1	236.87	230.2	237.27	200.8
203344_s_at	RBBP8	364.8	400.13	352.43	540.2
203459_s_at	VPS16	127.03	141.6	149.2	99
205444_at	ATP2A1	47.57	41.03	43.17	45.07
203643_at	ERF	64.87	51.67	83.07	67.43
203622_s_at	LOC56902	160.07	153.83	158.33	191.3
212852_s_at	SSA2	600.47	627.9	494.97	697.9
209890_at	TM4SF9	44.3	42.7	43.47	40.53
203378_at	PCF11	55.67	59.17	49.13	55.23
204173_at	MLC1SA	520.93	532.23	518.23	421.7
203771_s_at	BLVRA	51.9	52.77	74.37	46.1
219275_at	PDCD5	170.53	183.97	177.03	171.9
203860_at	PCCA	40	45.47	40.77	40
221050_s_at	GTPBP2	246.27	211.57	278.03	257.43
204069_at	MEIS1	57.6	44.67	48.7	55.53
218495_at	UXT	726.7	697.8	708.17	747.93
214224_s_at	PIN4	1019.17	1225.33	823.9	998.2
219920_s_at	GMPPB	68.4	68.3	79.97	46.27
221532_s_at	REC14	454.33	453.4	417.63	492.6
209409_at	GRB10	396.57	428.1	366.27	418.97
203356_at	---	66.53	46.63	41.4	52.4
203688_at	PKD2	101.8	105.2	88.73	123.3
203276_at	LMNB1	380.8	329.6	330.67	265.23
204026_s_at	ZWINT	912.5	940.53	896.07	990.77
212647_at	RRAS	40	40	40	40
204051_s_at	SFRP4	41.2	41.97	44.93	49.97
209523_at	TAF2	122.93	138.97	102.27	157
203814_s_at	NQO2	284.13	256.17	239.13	237.73
204398_s_at	EML2	82.87	85.03	87.2	61.23
203310_at	STXBP3	75.8	66.43	52.03	88.37
203440_at	CDH2	506.07	640.4	633.17	615.2
213229_at	DICER1	238.4	210.43	172.4	222.33
220688_s_at	C1orf33	234.3	255.8	254.87	214.53
203932_at	HLA-DMB	86.9	104.73	114.13	105.1
218603_at	HDCL	440.7	484.5	503.03	560.33
204541_at	SEC14L2	44.57	41.2	54.23	44.4
205536_at	---	49.3	42.43	46	43.13
203917_at	CXADR	526.93	492.6	478.63	475.07
209418_s_at	C22orf19	183.8	182.1	207.8	155.37
203984_s_at	CASP9	97.6	121.2	111.9	88.6
204065_at	CHST10	192.57	152	171.63	145.37
209657_s_at	HSF2	192.93	186.73	177.93	211.6
219117_s_at	FKBP11	95.7	91.8	101.53	101.7
203585_at	ZNF185	81.97	69.27	76.53	74.5
203943_at	KIF3B	185.43	169.8	150	169.4
214375_at	PPFIBP1	40	40	40	40
203895_at	---	42.77	40	40	41.27
203658_at	SLC25A20	91.27	110.77	102.47	86.9
213492_at	COL2A1	185.5	200.7	204.57	131.67
203247_s_at	ZNF24	282.9	308.03	276.3	357.93
218422_s_at	SE70-2	105.03	104.83	78.53	103.37
213454_at	---	98.73	121.87	99.23	88.3
203605_at	SRP54	242.07	286.3	253.9	339.8
203534_at	LSM1	208.27	233.3	213.1	252.93
205726_at	---	91.37	95.9	117.47	113.6
212508_at	MOAP1	277.9	293.07	269.4	314.5
219184_x_at	TIMM22	53.97	85.83	73.7	84.3
204649_at	TROAP	238.53	211.73	197.77	159.5
203415_at	PDCD6	344.1	346.2	382.37	333.47
204670_x_at	HLA-DRB5	121.13	176.87	135.4	138.8
204175_at	LOC51042	158.47	145.43	193.3	165.47
204233_s_at	CHK	78.1	69.27	81.53	74.77
218662_s_at	HCAP-G	144.93	160.13	134.03	159.93
203665_at	HMOX1	79.07	83.3	104.2	63.6
218412_s_at	GTF2IRD1	249.3	246.07	261.73	275.77
203504_s_at	ABCA1	40	40	40	40
204137_at	TM7SF1	83.9	79.2	72.27	101.5
37996_s_at	DMPK	80.87	62.97	91.73	82.97
204809_at	CLPX	48.93	42.73	47.97	48.73
204370_at	HEAB	217.7	229.8	199.73	230.1
218935_at	EHD3	69.47	65.37	51.4	40
204417_at	GALC	43.67	65.33	49.43	62.23
203732_at	TRIP4	129.27	152.53	144.67	146
217427_s_at	HIRA	136.47	139.9	146.5	144.83
204140_at	TPST1	101.2	98.9	117.83	106.97
203728_at	BAK1	114.8	109.27	98.2	94.77
204032_at	BCAR3	40	40	40	40
204061_at	PRKX	50.4	43.87	49.63	40.3
38037_at	DTR	40.27	49.03	48.7	52.37
203765_at	GCA	40	50.03	45.03	51.23
203758_at	CTSO	58.97	59.77	68.8	59.33
218379_at	RBM7	131.93	143.6	183.27	196.7
216620_s_at	ARHGEF10	95.5	94.23	91.57	96.23
203759_at	SIAT4C	40	42.43	45.7	41.57
209449_at	LSM2	465.47	380.13	409.23	327.73
218566_s_at	CHORDC1	143.13	151.87	92.13	170.2
209507_at	RPA3	358.03	420.23	344.13	340.83
210786_s_at	FLI1	43.1	47.97	43.77	40
218459_at	ADIR	135.23	147.33	152.07	137.57
206968_s_at	NFRKB	154.93	135.07	176.97	123.53
218855_at	TPRA40	89.5	60.53	72.7	72.87
213203_at	SNAPC5	371.83	350	325.3	353.8
203675_at	NUCB2	202.57	206.7	168.83	225.37
204131_s_at	FOXO3A	486.8	574.87	514.77	593.33
204027_s_at	METTL1	99.7	98.13	92.7	91.17
204109_s_at	NFYA	79.6	79.2	100.47	75.77
204360_s_at	NAGLU	61.73	62.77	74.83	63.67
203330_s_at	STX5A	74.63	82.2	70.93	63.03
203418_at	CCNA2	192.43	167.83	147.43	112.77
218961_s_at	PNKP	111.3	109.4	124.93	97.37
219041_s_at	RIP60	140.37	143.27	151.43	177.07
209620_s_at	ABCB7	131.97	140.67	137.4	141
206807_s_at	ADD2	40	40	40	40
209714_s_at	CDKN3	330.13	330.2	289.4	275.43
34726_at	CACNB3	92.13	89.47	87.37	68.37
203574_at	NFIL3	179.43	183.53	198.23	277.13
204003_s_at	NLP_1	63.57	46.93	55.03	71.23
219497_s_at	BCL11A	229.23	255.2	111.4	190.1
206920_s_at	GLE1L	152.8	141.1	167.9	96.37
208070_s_at	REV3L	236.53	226.3	176.43	244.3
204104_at	SNAPC2	44.23	47.07	52.9	44.87
36920_at	MTM1	40	40	40	40
203788_s_at	SEMA3C	40.53	40.43	49.3	43.7
218450_at	HEBP1	246.33	273.43	296	253.9
203514_at	MAP3K3	170.47	150.13	157.23	117.77
218656_s_at	LHFP	117.7	127.13	119.47	125.93
204186_s_at	PPID	86.77	91.43	81.77	88.33
219061_s_at	DXS9879E	436.8	375.07	373.57	317.07
203707_at	ZNF263	124.27	124.37	151.7	175.4
203517_at	MTX2	295.07	302.63	243.47	293.97
216841_s_at	SOD2	43.43	41.43	42.93	40
203858_s_at	COX10	217.6	213.87	208.1	183.1
204249_s_at	LMO2	46.03	55.53	42.7	40.27
205366_s_at	HOXB6	55.6	56.8	53.87	45.6
218758_s_at	D21S2056E	61.63	61.47	52.1	52.5
203910_at	PARG1	117.27	118.57	101.4	126.63
218440_at	MCCC1	181.53	174.3	183.5	169.97
203709_at	PHKG2	147.4	132.97	179.53	127.6
203832_at	SNRPF	766.2	723.4	573.27	707.07
209706_at	NKX3-1	110.03	110.07	122.9	125.03
207469_s_at	PIR	43.8	46.23	45.8	48.87
203825_at	BRD3	843.77	836.77	726.77	857.63
218729_at	LXN	168.97	186.8	140.5	169.47
203957_at	E2F6	101.1	104.67	117.4	136.1
204159_at	CDKN2C	257.03	242.27	186.8	138.5
64432_at	LOC51275	40	41.13	40	40
203573_s_at	RABGGTA	72.27	100.07	95.13	82.03
203497_at	PPARBP	274.97	272.3	247.9	250.37
220202_s_at	MNAB	196.4	198.17	198.5	220.8
203498_at	DSCR1L1	58.27	54.5	65.7	59.93
206066_s_at	RAD51C	350.87	364.67	354.5	324.73
204017_at	KDELR3	140.57	129.77	108.83	109.13
207727_s_at	MUTYH	150.93	135.47	141.23	125.13
204207_s_at	RNGTT	136.03	126.7	136.63	108.77
203509_at	SORL1	88.47	113.73	98.83	91
203804_s_at	OA48-18	618.03	553.87	477.4	626.7
203843_at	RPS6KA3	119.8	114.5	127.27	142.9
204465_s_at	INA	208.3	254.8	218.23	248.57
203340_s_at	SLC25A12	77.47	73.3	74.7	68.33
204082_at	PBX3	206.23	206.97	187.67	161.1
206499_s_at	CHC1	248.97	267.2	260.07	251.97
204392_at	CAMK1	138.73	104.67	146.7	107.83
218653_at	SLC25A15	123.47	135.53	120.03	127.67
203755_at	BUB1B	323.63	327.73	259.93	270.43
203935_at	ACVR1	88.9	85.4	57.67	74.8
207030_s_at	CSRP2	994.17	1079.63	1020.63	1216.53
205990_s_at	WNT5A	64.63	61.97	47.2	45.7
218508_at	HSA275986	151.93	152.57	167.9	168
218524_at	E4F1	77.03	77.4	87.1	74.07
218670_at	PUS1	57.47	55.07	61.73	66.63
218432_at	FBXO3	116.2	116.1	91.77	120.13
204862_s_at	NME3	242.77	258.1	284.7	192.93
203988_s_at	FUT8	54.93	62.2	54.3	52.27
204762_s_at	GNAO1	40	40	40	45.17
204030_s_at	SCHIP1	212.17	240.63	170.9	180.07
36830_at	MIPEP	46.2	42.63	40.53	41.5
204667_at	FOXA1	65.2	69.7	62.43	59.17
203816_at	DGUOK	128.8	121.2	109.63	118.5
203901_at	MAP3K7IP1	69.27	52.87	56.57	49.87
203723_at	ITPKB	97.93	110.5	131.97	76.83
203524_s_at	MPST	247.77	292.27	327.43	219.87
