	chrom	start	end	gid	gname	tid	strand	biotype	byname.uniq	bygid.uniq
171861	chrX	17742143	17743881	FBgn0030873	CG15814	FBtr0074471	-	protein_coding	FALSE	FALSE
171867	chrX	17742143	17744378	FBgn0030873	CG15814	FBtr0074469	-	protein_coding	FALSE	FALSE
171874	chrX	17742143	17744310	FBgn0030873	CG15814	FBtr0074470	-	protein_coding	FALSE	FALSE
23941	chr3R	25054883	25060884	FBgn0028476	CG15817	FBtr0300832	+	protein_coding	FALSE	FALSE
23948	chr3R	25054883	25060884	FBgn0028476	CG15817	FBtr0300833	+	protein_coding	FALSE	FALSE
34157	chr3L	2153201	2163863	FBgn0035308	CG15822	FBtr0300831	-	protein_coding	FALSE	FALSE
34168	chr3L	2153201	2163863	FBgn0035308	CG15822	FBtr0333451	-	protein_coding	FALSE	FALSE
34179	chr3L	2153201	2163863	FBgn0035308	CG15822	FBtr0333450	-	protein_coding	FALSE	FALSE
180651	chr3L	19799195	19800032	FBgn0036909	CG15881	FBtr0074880	+	protein_coding	FALSE	FALSE
29447	chrX	6187137	6188376	FBgn0029859	CG15892	FBtr0070926	-	protein_coding	FALSE	FALSE
49446	chrX	6214522	6221886	FBgn0029864	CG15894	FBtr0070901	+	protein_coding	FALSE	FALSE
116505	chrX	6185376	6187186	FBgn0029858	CG15896	FBtr0070898	+	protein_coding	FALSE	FALSE
150458	chr3R	16436973	16442619	FBgn0038814	CG15923	FBtr0113254	-	protein_coding	FALSE	FALSE
53725	chrX	11238836	11242033	FBgn0030289	CG1597	FBtr0307491	-	protein_coding	FALSE	FALSE
68725	chr2R	3413623	3416766	FBgn0033188	CG1600	FBtr0088958	-	protein_coding	FALSE	FALSE
68729	chr2R	3413623	3416790	FBgn0033188	CG1600	FBtr0088957	-	protein_coding	FALSE	FALSE
130006	chr3R	27210122	27217622	FBgn0039844	CG1607	FBtr0085786	+	protein_coding	FALSE	FALSE
106501	chr2R	3381517	3383812	FBgn0033183	CG1620	FBtr0300830	-	protein_coding	FALSE	FALSE
185726	chrX	13191130	13193943	FBgn0030468	CG1622	FBtr0073757	+	protein_coding	FALSE	FALSE
165547	chrX	10492179	10495679	FBgn0030218	CG1628	FBtr0310444	-	protein_coding	FALSE	FALSE
3527	chrX	8146705	8166495	FBgn0030027	CG1632	FBtr0071170	+	protein_coding	FALSE	FALSE
68388	chrX	10766374	10771840	FBgn0030245	CG1637	FBtr0073408	-	protein_coding	FALSE	FALSE
68393	chrX	10767933	10771840	FBgn0030245	CG1637	FBtr0073406	-	protein_coding	FALSE	FALSE
108597	chrX	13265029	13274190	FBgn0030478	CG1640	FBtr0073771	+	protein_coding	FALSE	FALSE
108605	chrX	13265029	13274190	FBgn0030478	CG1640	FBtr0073770	+	protein_coding	FALSE	FALSE
108613	chrX	13265065	13274190	FBgn0030478	CG1640	FBtr0073774	+	protein_coding	FALSE	FALSE
108621	chrX	13265029	13274190	FBgn0030478	CG1640	FBtr0073772	+	protein_coding	FALSE	FALSE
108629	chrX	13265065	13274190	FBgn0030478	CG1640	FBtr0073773	+	protein_coding	FALSE	FALSE
164135	chr3R	24637887	24643076	FBgn0039600	CG1646	FBtr0113299	+	protein_coding	FALSE	FALSE
164143	chr3R	24637837	24643076	FBgn0039600	CG1646	FBtr0085323	+	protein_coding	FALSE	FALSE
164162	chr3R	24637837	24643076	FBgn0039600	CG1646	FBtr0085325	+	protein_coding	FALSE	FALSE
164171	chr3R	24637826	24643076	FBgn0039600	CG1646	FBtr0085322	+	protein_coding	FALSE	FALSE
164180	chr3R	24637826	24643076	FBgn0039600	CG1646	FBtr0113301	+	protein_coding	FALSE	FALSE
62092	chr2R	5698890	5700279	FBgn0033446	CG1648	FBtr0088494	-	protein_coding	FALSE	FALSE
166262	chr3L	9697431	9702809	FBgn0036032	CG16711	FBtr0330098	+	protein_coding	FALSE	FALSE
4487	chr3R	15459140	15468460	FBgn0038721	CG16718	FBtr0302492	-	protein_coding	FALSE	FALSE
4518	chr3R	15459140	15466908	FBgn0038721	CG16718	FBtr0083806	-	protein_coding	FALSE	FALSE
27953	chr3R	19360622	19362432	FBgn0039086	CG16732	FBtr0084419	-	protein_coding	FALSE	FALSE
36939	chr4	252476	266529	FBgn0039897	CG1674	FBtr0300797	+	protein_coding	FALSE	FALSE
36951	chr4	252052	266529	FBgn0039897	CG1674	FBtr0308086	+	protein_coding	FALSE	FALSE
36965	chr4	252052	266529	FBgn0039897	CG1674	FBtr0300798	+	protein_coding	FALSE	FALSE
36978	chr4	252052	261944	FBgn0039897	CG1674	FBtr0089119	+	protein_coding	FALSE	FALSE
36986	chr4	252052	266529	FBgn0039897	CG1674	FBtr0308087	+	protein_coding	FALSE	FALSE
37001	chr4	252052	266529	FBgn0039897	CG1674	FBtr0300800	+	protein_coding	FALSE	FALSE
37025	chr4	252052	266529	FBgn0039897	CG1674	FBtr0300799	+	protein_coding	FALSE	FALSE
37036	chr4	252052	266529	FBgn0039897	CG1674	FBtr0300796	+	protein_coding	FALSE	FALSE
37049	chr4	252052	266529	FBgn0039897	CG1674	FBtr0333671	+	protein_coding	FALSE	FALSE
70314	chr2L	10972600	10973339	FBgn0032322	CG16743	FBtr0080147	+	protein_coding	FALSE	FALSE
66396	chr3L	2499372	2502815	FBgn0035348	CG16758	FBtr0072966	-	protein_coding	FALSE	FALSE
66404	chr3L	2499372	2503606	FBgn0035348	CG16758	FBtr0072963	-	protein_coding	FALSE	FALSE
66409	chr3L	2499372	2502815	FBgn0035348	CG16758	FBtr0072965	-	protein_coding	FALSE	FALSE
66413	chr3L	2499372	2503606	FBgn0035348	CG16758	FBtr0306577	-	protein_coding	FALSE	FALSE
66418	chr3L	2499372	2503606	FBgn0035348	CG16758	FBtr0331414	-	protein_coding	FALSE	FALSE
135689	chrX	7175122	7180227	FBgn0029941	CG1677	FBtr0089712	-	protein_coding	FALSE	FALSE
93082	chr2L	19427087	19429224	FBgn0032779	CG16771	FBtr0302874	+	protein_coding	FALSE	FALSE
93088	chr2L	19426758	19429224	FBgn0032779	CG16771	FBtr0081204	+	protein_coding	FALSE	FALSE
92076	chr2R	20973303	20985809	FBgn0003715	CG16778	FBtr0072458	-	protein_coding	FALSE	FALSE
92086	chr2R	20973303	20986711	FBgn0003715	CG16778	FBtr0072457	-	protein_coding	FALSE	FALSE
92091	chr2R	20973935	20986711	FBgn0003715	CG16778	FBtr0330231	-	protein_coding	FALSE	FALSE
124261	chr3R	5290000	5319399	FBgn0037698	CG16779	FBtr0331351	-	protein_coding	FALSE	FALSE
124272	chr3R	5290000	5319399	FBgn0037698	CG16779	FBtr0331350	-	protein_coding	FALSE	FALSE
124285	chr3R	5290000	5319399	FBgn0037698	CG16779	FBtr0082125	-	protein_coding	FALSE	FALSE
140555	chrX	3356507	3358077	FBgn0029661	CG16781	FBtr0070530	-	protein_coding	FALSE	FALSE
82433	chrX	3353049	3354273	FBgn0029659	CG16782	FBtr0070531	-	protein_coding	FALSE	FALSE
82436	chrX	3353049	3354273	FBgn0029659	CG16782	FBtr0331607	-	protein_coding	FALSE	FALSE
173819	chr2R	19970258	19973679	FBgn0034974	CG16786	FBtr0072248	+	protein_coding	FALSE	FALSE
14788	chr3R	5391917	5394911	FBgn0037712	CG16789	FBtr0082071	+	protein_coding	FALSE	FALSE
102329	chr3R	5394796	5395936	FBgn0037713	CG16790	FBtr0332807	-	protein_coding	FALSE	FALSE
11422	chr3R	5503649	5505069	FBgn0037728	CG16817	FBtr0308353	+	protein_coding	FALSE	FALSE
109283	chr2L	13305920	13307807	FBgn0032503	CG16825	FBtr0080463	+	protein_coding	FALSE	FALSE
188753	chr2L	10989305	10995006	FBgn0026147	CG16833	FBtr0304948	+	protein_coding	FALSE	FALSE
188764	chr2L	10989305	10997700	FBgn0026147	CG16833	FBtr0300404	+	protein_coding	FALSE	FALSE
188777	chr2L	10989305	10995616	FBgn0026147	CG16833	FBtr0304953	+	protein_coding	FALSE	FALSE
188788	chr2L	10989305	10997700	FBgn0026147	CG16833	FBtr0300400	+	protein_coding	FALSE	FALSE
188801	chr2L	10989305	10995616	FBgn0026147	CG16833	FBtr0304952	+	protein_coding	FALSE	FALSE
188811	chr2L	10989305	10995616	FBgn0026147	CG16833	FBtr0304951	+	protein_coding	FALSE	FALSE
188822	chr2L	10989305	10997700	FBgn0026147	CG16833	FBtr0300401	+	protein_coding	FALSE	FALSE
188834	chr2L	10989305	10997700	FBgn0026147	CG16833	FBtr0300403	+	protein_coding	FALSE	FALSE
188847	chr2L	10989305	10995616	FBgn0026147	CG16833	FBtr0304949	+	protein_coding	FALSE	FALSE
188858	chr2L	10989305	10995616	FBgn0026147	CG16833	FBtr0304950	+	protein_coding	FALSE	FALSE
173465	chr3L	16125128	16129791	FBgn0036574	CG16838	FBtr0307518	+	protein_coding	FALSE	FALSE
173470	chr3L	16125128	16129791	FBgn0036574	CG16838	FBtr0089714	+	protein_coding	FALSE	FALSE
29113	chr2L	13542581	13543633	FBgn0028941	CG16853	FBtr0332508	+	protein_coding	FALSE	FALSE
172550	chr2L	11088331	11090680	FBgn0032338	CG16854	FBtr0307171	+	protein_coding	FALSE	FALSE
187573	chr2L	13790963	13793264	FBgn0028931	CG16863	FBtr0080536	+	protein_coding	FALSE	FALSE
142066	chr2L	13811522	13812682	FBgn0028919	CG16865	FBtr0080540	+	protein_coding	FALSE	FALSE
52835	chr2L	14104483	14106791	FBgn0028904	CG16879	FBtr0080596	+	protein_coding	FALSE	FALSE
47086	chr2L	13920712	13923549	FBgn0028938	CG16886	FBtr0302990	-	protein_coding	FALSE	FALSE
7962	chr2L	13782579	13783457	FBgn0028932	CG16890	FBtr0080575	-	protein_coding	FALSE	FALSE
101679	chr2R	20654241	20655697	FBgn0027590	CG16936	FBtr0072436	-	protein_coding	FALSE	FALSE
101683	chr2R	20654267	20655697	FBgn0027590	CG16936	FBtr0305310	-	protein_coding	FALSE	FALSE
100548	chr3L	212709	216479	FBgn0035111	CG16940	FBtr0072487	+	protein_coding	FALSE	FALSE
151869	chr2L	6459015	6465669	FBgn0031816	CG16947	FBtr0331186	-	protein_coding	FALSE	FALSE
152216	chrX	15764209	15769563	FBgn0030701	CG16952	FBtr0074115	+	protein_coding	FALSE	FALSE
152223	chrX	15764209	15769563	FBgn0030701	CG16952	FBtr0074114	+	protein_coding	FALSE	FALSE
152230	chrX	15764209	15769563	FBgn0030701	CG16952	FBtr0074116	+	protein_coding	FALSE	FALSE
177922	chr3L	15112978	15118421	FBgn0036481	CG16959	FBtr0333935	-	protein_coding	FALSE	FALSE
177928	chr3L	15112978	15118421	FBgn0036481	CG16959	FBtr0075656	-	protein_coding	FALSE	FALSE
177933	chr3L	15112978	15118421	FBgn0036481	CG16959	FBtr0303378	-	protein_coding	FALSE	FALSE
184277	chr2L	13184947	13191979	FBgn0032479	CG16974	FBtr0080489	-	protein_coding	FALSE	FALSE
132199	chr3L	2600331	2601461	FBgn0035356	CG16986	FBtr0302434	+	protein_coding	FALSE	FALSE
168742	chr2R	2873568	2876427	FBgn0033122	CG17002	FBtr0086170	+	protein_coding	FALSE	FALSE
168748	chr2R	2873568	2876427	FBgn0033122	CG17002	FBtr0303226	+	protein_coding	FALSE	FALSE
4663	chr2R	3296375	3296890	FBgn0033167	CG1701	FBtr0113049	-	protein_coding	FALSE	FALSE
119962	chr2L	22311931	22368776	FBgn0039972	CG17018	FBtr0085957	+	protein_coding	FALSE	FALSE
119971	chr2L	22354355	22368776	FBgn0039972	CG17018	FBtr0306236	+	protein_coding	FALSE	FALSE
119980	chr2L	22311954	22368796	FBgn0039972	CG17018	FBtr0306235	+	protein_coding	FALSE	FALSE
119990	chr2L	22311931	22368776	FBgn0039972	CG17018	FBtr0085956	+	protein_coding	FALSE	FALSE
33509	chrX	20339417	20340823	FBgn0031117	CG1702	FBtr0077310	+	protein_coding	FALSE	FALSE
189602	chr3L	15973396	15974988	FBgn0036553	CG17027	FBtr0075516	+	protein_coding	FALSE	FALSE
55272	chr3L	15971624	15972857	FBgn0036552	CG17028	FBtr0302493	+	protein_coding	FALSE	FALSE
148778	chr3L	15970133	15971535	FBgn0036551	CG17029	FBtr0075514	+	protein_coding	FALSE	FALSE
110326	chr3L	15952279	15953709	FBgn0036547	CG17032	FBtr0333574	+	protein_coding	FALSE	FALSE
88733	chr2R	9241263	9241973	FBgn0033828	CG17048	FBtr0087721	-	protein_coding	FALSE	FALSE
189016	chrX	20125718	20128157	FBgn0031099	CG17065	FBtr0077340	-	protein_coding	FALSE	FALSE
78342	chr2L	263466	267505	FBgn0031239	CG17075	FBtr0078142	-	protein_coding	FALSE	FALSE
166180	chr2L	274740	277212	FBgn0086855	CG17078	FBtr0300804	-	protein_coding	FALSE	FALSE
166185	chr2L	274740	277212	FBgn0086855	CG17078	FBtr0330648	-	protein_coding	FALSE	FALSE
166190	chr2L	274740	277212	FBgn0086855	CG17078	FBtr0330649	-	protein_coding	FALSE	FALSE
8023	chr2R	631970	645548	FBgn0039994	CG17082	FBtr0111287	+	protein_coding	FALSE	FALSE
8033	chr2R	631970	645548	FBgn0039994	CG17082	FBtr0111288	+	protein_coding	FALSE	FALSE
8044	chr2R	631905	645548	FBgn0039994	CG17082	FBtr0302385	+	protein_coding	FALSE	FALSE
8064	chr2R	632165	645548	FBgn0039994	CG17082	FBtr0111290	+	protein_coding	FALSE	FALSE
8075	chr2R	632000	645548	FBgn0039994	CG17082	FBtr0111289	+	protein_coding	FALSE	FALSE
27745	chr2L	10646435	10650152	FBgn0032275	CG17097	FBtr0080101	+	protein_coding	FALSE	FALSE
74195	chr3R	18880132	18883268	FBgn0039045	CG17119	FBtr0084358	-	protein_coding	FALSE	FALSE
75971	chr2L	10745115	10756316	FBgn0032297	CG17124	FBtr0080117	-	protein_coding	FALSE	FALSE
103762	chr2L	10770931	10771370	FBgn0032299	CG17127	FBtr0080136	+	protein_coding	FALSE	FALSE
129951	chr3L	677879	680326	FBgn0035151	CG17129	FBtr0072614	-	protein_coding	FALSE	FALSE
129955	chr3L	677879	680326	FBgn0035151	CG17129	FBtr0072613	-	protein_coding	FALSE	FALSE
110198	chr2L	10843014	10844402	FBgn0260453	CG17140	FBtr0100838	-	protein_coding	FALSE	FALSE
50469	chr3L	20214914	20216066	FBgn0036953	CG17145	FBtr0074823	+	protein_coding	FALSE	FALSE
37421	chr3L	4861304	4864618	FBgn0035581	CG17150	FBtr0289983	+	protein_coding	FALSE	FALSE
130504	chrXHet	64549	71449	FBgn0039945	CG17159	FBtr0113717	-	protein_coding	FALSE	FALSE
155393	chrXHet	64549	75522	FBgn0039944	CG17162	FBtr0113724	-	protein_coding	FALSE	FALSE
155398	chrXHet	64549	75492	FBgn0039944	CG17162	FBtr0113726	-	protein_coding	FALSE	FALSE
155408	chrXHet	64549	71449	FBgn0039944	CG17162	FBtr0113723	-	protein_coding	FALSE	FALSE
155413	chrXHet	64549	75487	FBgn0039944	CG17162	FBtr0113725	-	protein_coding	FALSE	FALSE
175359	chrXHet	60245	61087	FBgn0039942	CG17163	FBtr0309316	-	protein_coding	FALSE	FALSE
93608	chrXHet	47121	59583	FBgn0039941	CG17167	FBtr0300806	+	protein_coding	FALSE	FALSE
104966	chr3L	14690413	14691700	FBgn0036440	CG17177	FBtr0333018	-	protein_coding	FALSE	FALSE
64893	chrX	21163741	21173830	FBgn0031170	CG1718	FBtr0332488	-	protein_coding	FALSE	FALSE
64906	chrX	21163741	21177692	FBgn0031170	CG1718	FBtr0332489	-	protein_coding	FALSE	FALSE
100975	chr3L	540938	542147	FBgn0035140	CG17180	FBtr0331785	+	protein_coding	FALSE	FALSE
116460	chr3R	7058151	7060765	FBgn0037884	CG17184	FBtr0082364	-	protein_coding	FALSE	FALSE
182157	chr3R	15837498	15838327	FBgn0038761	CG17190	FBtr0083845	-	protein_coding	FALSE	FALSE
164873	chr3R	15862143	15881815	FBgn0040571	CG17193	FBtr0300810	-	protein_coding	FALSE	FALSE
45956	chr3R	21601010	21601928	FBgn0039368	CG17196	FBtr0084922	-	protein_coding	FALSE	FALSE
7328	chr2L	3040112	3041626	FBgn0031500	CG17221	FBtr0077655	+	protein_coding	FALSE	FALSE
62028	chr2L	3016685	3018093	FBgn0031489	CG17224	FBtr0331629	-	protein_coding	FALSE	FALSE
62035	chr2L	3016685	3018308	FBgn0031489	CG17224	FBtr0077672	-	protein_coding	FALSE	FALSE
62051	chr2L	3016591	3018308	FBgn0031489	CG17224	FBtr0300815	-	protein_coding	FALSE	FALSE
185928	chr3R	7289358	7291360	FBgn0046225	CG17230	FBtr0082393	+	protein_coding	FALSE	FALSE
78462	chr3L	20229128	20234618	FBgn0036958	CG17233	FBtr0302113	-	protein_coding	FALSE	FALSE
78466	chr3L	20226273	20234618	FBgn0036958	CG17233	FBtr0306327	-	protein_coding	FALSE	FALSE
78478	chr3L	20229128	20234618	FBgn0036958	CG17233	FBtr0306326	-	protein_coding	FALSE	FALSE
78484	chr3L	20226649	20234618	FBgn0036958	CG17233	FBtr0074851	-	protein_coding	FALSE	FALSE
78495	chr3L	20229128	20234618	FBgn0036958	CG17233	FBtr0306329	-	protein_coding	FALSE	FALSE
78501	chr3L	20229128	20234618	FBgn0036958	CG17233	FBtr0308204	-	protein_coding	FALSE	FALSE
78505	chr3L	20226649	20234618	FBgn0036958	CG17233	FBtr0074850	-	protein_coding	FALSE	FALSE
8881	chr2L	3018667	3021506	FBgn0031490	CG17264	FBtr0331628	+	protein_coding	FALSE	FALSE
17671	chr2R	2562533	2563309	FBgn0033089	CG17266	FBtr0307502	-	protein_coding	FALSE	FALSE
163754	chr3R	16563462	16564360	FBgn0038821	CG17267	FBtr0114503	-	protein_coding	FALSE	FALSE
25306	chr3R	16645348	16647587	FBgn0038829	CG17271	FBtr0083993	-	protein_coding	FALSE	FALSE
12103	chr3R	16650389	16656337	FBgn0027493	CG17273	FBtr0083991	-	protein_coding	FALSE	FALSE
137372	chr2L	8372084	8374250	FBgn0032029	CG17292	FBtr0079649	+	protein_coding	FALSE	FALSE
8513	chr4	650319	655978	FBgn0039915	CG1732	FBtr0089971	+	protein_coding	FALSE	FALSE
7601	chr2L	18826770	18829059	FBgn0027070	CG17322	FBtr0081105	+	protein_coding	FALSE	FALSE
7606	chr2L	18826770	18829059	FBgn0027070	CG17322	FBtr0081108	+	protein_coding	FALSE	FALSE
7611	chr2L	18826770	18829059	FBgn0027070	CG17322	FBtr0081106	+	protein_coding	FALSE	FALSE
26594	chr2L	18823600	18826553	FBgn0032713	CG17323	FBtr0308573	+	protein_coding	FALSE	FALSE
26600	chr2L	18823574	18826553	FBgn0032713	CG17323	FBtr0308574	+	protein_coding	FALSE	FALSE
26606	chr2L	18823574	18826553	FBgn0032713	CG17323	FBtr0308575	+	protein_coding	FALSE	FALSE
160415	chr2L	18813009	18813819	FBgn0040993	CG17325	FBtr0299685	+	protein_coding	FALSE	FALSE
142189	chr3R	8822590	8823404	FBgn0038107	CG17327	FBtr0082720	-	protein_coding	FALSE	FALSE
805	chr2R	1585359	1587717	FBgn0259979	CG17337	FBtr0086038	+	protein_coding	FALSE	FALSE
173271	chr3L	8345475	8349396	FBgn0035880	CG17352	FBtr0076676	-	protein_coding	FALSE	FALSE
173277	chr3L	8345455	8349396	FBgn0035880	CG17352	FBtr0113154	-	protein_coding	FALSE	FALSE
173283	chr3L	8345455	8349396	FBgn0035880	CG17352	FBtr0076674	-	protein_coding	FALSE	FALSE
35797	chr3R	7606853	7612496	FBgn0037949	CG17360	FBtr0333819	-	protein_coding	FALSE	FALSE
183009	chr3L	13974196	13986500	FBgn0036391	CG17364	FBtr0333026	-	protein_coding	FALSE	FALSE
183016	chr3L	13971005	13986500	FBgn0036391	CG17364	FBtr0333029	-	protein_coding	FALSE	FALSE
183025	chr3L	13971005	13986500	FBgn0036391	CG17364	FBtr0333028	-	protein_coding	FALSE	FALSE
28271	chr2L	6804619	6805792	FBgn0031861	CG17375	FBtr0300821	-	protein_coding	FALSE	FALSE
46759	chr2L	6799946	6800834	FBgn0042189	CG17376	FBtr0079379	-	protein_coding	FALSE	FALSE
133799	chr2L	6801378	6802789	FBgn0031859	CG17377	FBtr0309815	-	protein_coding	FALSE	FALSE
133804	chr2L	6801378	6802789	FBgn0031859	CG17377	FBtr0079377	-	protein_coding	FALSE	FALSE
24800	chr2L	6775712	6777975	FBgn0031858	CG17378	FBtr0332335	+	protein_coding	FALSE	FALSE
24807	chr2L	6775712	6778275	FBgn0031858	CG17378	FBtr0079337	+	protein_coding	FALSE	FALSE
94080	chrX	21476995	21479118	FBgn0040028	CG17450	FBtr0070056	-	protein_coding	FALSE	FALSE
190519	chr3L	23708391	23709789	FBgn0039977	CG17454	FBtr0333911	+	protein_coding	FALSE	FALSE
181706	chr3R	27041867	27045281	FBgn0039830	CG1746	FBtr0305121	-	protein_coding	FALSE	FALSE
181711	chr3R	27041867	27045281	FBgn0039830	CG1746	FBtr0085773	-	protein_coding	FALSE	FALSE
181716	chr3R	27041867	27044626	FBgn0039830	CG1746	FBtr0305122	-	protein_coding	FALSE	FALSE
181720	chr3R	27041867	27044772	FBgn0039830	CG1746	FBtr0085774	-	protein_coding	FALSE	FALSE
181729	chr3R	27042492	27044772	FBgn0039830	CG1746	FBtr0306237	-	protein_coding	FALSE	FALSE
181733	chr3R	27041867	27045352	FBgn0039830	CG1746	FBtr0305120	-	protein_coding	FALSE	FALSE
74913	chr4	1213042	1217466	FBgn0039924	CG17471	FBtr0100544	-	protein_coding	FALSE	FALSE
72362	chr2L	22430962	22433329	FBgn0040009	CG17490	FBtr0302386	+	protein_coding	FALSE	FALSE
72365	chr2L	22430962	22433632	FBgn0040009	CG17490	FBtr0111259	+	protein_coding	FALSE	FALSE
72369	chr2L	22430962	22434025	FBgn0040009	CG17490	FBtr0332629	+	protein_coding	FALSE	FALSE
72373	chr2L	22430962	22441167	FBgn0040009	CG17490	FBtr0111258	+	protein_coding	FALSE	FALSE
73860	chr2L	22442796	22444517	FBgn0040010	CG17493	FBtr0332630	+	protein_coding	FALSE	FALSE
73863	chr2L	22442972	22444394	FBgn0040010	CG17493	FBtr0332631	+	protein_coding	FALSE	FALSE
115492	chr2L	22472482	22478575	FBgn0040011	CG17494	FBtr0302387	+	protein_coding	FALSE	FALSE
37120	chr2R	1496129	1497499	FBgn0039970	CG17508	FBtr0307172	+	protein_coding	FALSE	FALSE
184665	chr2RHet	2775862	2777107	FBgn0039959	CG17514	FBtr0301755	+	protein_coding	FALSE	FALSE
184669	chr2RHet	2775862	2777086	FBgn0039959	CG17514	FBtr0301754	+	protein_coding	FALSE	FALSE
184678	chr2RHet	2775857	2776424	FBgn0039959	CG17514	FBtr0301756	+	protein_coding	FALSE	FALSE
157861	chr2R	704674	711813	FBgn0261387	CG17528	FBtr0111275	-	protein_coding	FALSE	FALSE
157868	chr2R	704674	711813	FBgn0261387	CG17528	FBtr0111277	-	protein_coding	FALSE	FALSE
157882	chr2R	704674	711813	FBgn0261387	CG17528	FBtr0111276	-	protein_coding	FALSE	FALSE
98233	chr2L	19390369	19393710	FBgn0032775	CG17544	FBtr0081218	-	protein_coding	FALSE	FALSE
98246	chr2L	19390370	19398492	FBgn0032775	CG17544	FBtr0081216	-	protein_coding	FALSE	FALSE
98253	chr2L	19390370	19398492	FBgn0032775	CG17544	FBtr0300822	-	protein_coding	FALSE	FALSE
125620	chr2L	19387050	19389799	FBgn0032774	CG17549	FBtr0081221	-	protein_coding	FALSE	FALSE
125633	chr2L	19387050	19389799	FBgn0032774	CG17549	FBtr0310645	-	protein_coding	FALSE	FALSE
125639	chr2L	19387050	19390070	FBgn0032774	CG17549	FBtr0081219	-	protein_coding	FALSE	FALSE
125645	chr2L	19387050	19390070	FBgn0032774	CG17549	FBtr0300823	-	protein_coding	FALSE	FALSE
93972	chr2R	8736863	8738453	FBgn0033777	CG17574	FBtr0306581	-	protein_coding	FALSE	FALSE
93983	chr2R	8736863	8749503	FBgn0033777	CG17574	FBtr0306582	-	protein_coding	FALSE	FALSE
93988	chr2R	8736863	8756928	FBgn0033777	CG17574	FBtr0087816	-	protein_coding	FALSE	FALSE
93994	chr2R	8736863	8739087	FBgn0033777	CG17574	FBtr0306580	-	protein_coding	FALSE	FALSE
93999	chr2R	8736863	8742866	FBgn0033777	CG17574	FBtr0306579	-	protein_coding	FALSE	FALSE
94004	chr2R	8736863	8744253	FBgn0033777	CG17574	FBtr0113079	-	protein_coding	FALSE	FALSE
94009	chr2R	8736863	8741045	FBgn0033777	CG17574	FBtr0306583	-	protein_coding	FALSE	FALSE
132644	chr2R	8733049	8734101	FBgn0250842	CG17575	FBtr0302939	-	protein_coding	FALSE	FALSE
39293	chr2L	3514872	3517106	FBgn0031544	CG17593	FBtr0077525	+	protein_coding	FALSE	FALSE
72017	chrX	21938277	21942219	FBgn0031194	CG17598	FBtr0077364	-	protein_coding	FALSE	FALSE
154110	chrX	21917033	21943860	FBgn0031195	CG17600	FBtr0333714	+	protein_coding	FALSE	FALSE
154119	chrX	21942279	21943860	FBgn0031195	CG17600	FBtr0333713	+	protein_coding	FALSE	FALSE
154124	chrX	21942279	21943860	FBgn0031195	CG17600	FBtr0077359	+	protein_coding	FALSE	FALSE
103610	chr2L	4380722	4382661	FBgn0031597	CG17612	FBtr0077464	-	protein_coding	FALSE	FALSE
155426	chr3R	18552691	18558084	FBgn0040587	CG17618	FBtr0303266	+	protein_coding	FALSE	FALSE
99917	chrX	20757	23076	FBgn0025837	CG17636	FBtr0307094	-	protein_coding	FALSE	FALSE
99922	chrX	20757	23076	FBgn0025837	CG17636	FBtr0112921	-	protein_coding	FALSE	FALSE
59950	chr3R	8210052	8211346	FBgn0038029	CG17639	FBtr0114565	+	protein_coding	FALSE	FALSE
11889	chr2L	1737469	1750613	FBgn0264494	CG17646	FBtr0077886	+	protein_coding	FALSE	FALSE
141624	chr2L	1731358	1732356	FBgn0031361	CG17652	FBtr0077904	-	protein_coding	FALSE	FALSE
188607	chr3L	12776404	12777477	FBgn0036311	CG17666	FBtr0075924	+	protein_coding	FALSE	FALSE
68365	chr2R	18479	20335	FBgn0262115	CG17683	FBtr0111298	+	protein_coding	FALSE	FALSE
68370	chr2R	18479	20436	FBgn0262115	CG17683	FBtr0111301	+	protein_coding	FALSE	FALSE
68374	chr2R	18479	20436	FBgn0262115	CG17683	FBtr0111299	+	protein_coding	FALSE	FALSE
119099	chrU	1178880	1184774	FBgn0039993	CG17691	FBtr0302411	+	protein_coding	FALSE	FALSE
119105	chrU	1178880	1179421	FBgn0039993	CG17691	FBtr0302410	+	protein_coding	FALSE	FALSE
119108	chrU	1178880	1184774	FBgn0039993	CG17691	FBtr0302409	+	protein_coding	FALSE	FALSE
